timestamp,node_id,counter,soil_pct,rssi,missing_packets,payload_bytes,decision_latency_ms,jitter_ms,cpu_percent,ram_percent,gateway_batt_pct,gateway_current_ma
1773784519.3467512,node1,14,100,-58,0,97,129.92,0.8767,0.0,3.6,70,0.0
1773784522.5043702,node2,11,92,-56,0,96,130.0855,0.0422,0.1,3.6,70,0.0
1773784529.877652,node1,15,100,-58,0,97,129.9958,0.0758,0.0,3.6,70,0.0
1773784533.8059554,node2,12,91,-57,0,96,129.8556,0.2298,0.0,3.6,70,0.0
1773784540.6245944,node1,16,100,-58,0,97,130.0662,0.0703,0.0,3.6,70,0.0
1773784545.5862305,node2,13,100,-57,0,97,129.9164,0.0608,0.0,3.6,70,0.0
1773784550.3088927,node1,17,100,-59,0,97,130.3716,0.3054,0.0,3.6,70,0.0
1773784556.993659,node2,14,83,-57,0,96,128.9492,0.9673,0.0,3.6,70,0.0
1773784559.253753,node1,18,100,-59,0,97,129.1127,1.2589,0.0,3.6,70,0.0
1773784570.0236921,node2,15,78,-48,0,95,129.8482,0.8991,0.0,3.6,70,0.0
1773784579.7028146,node1,20,100,-58,1,97,130.079,0.9663,0.0,3.6,70,0.0
1773784583.6115227,node2,16,83,-57,0,96,130.0519,0.2036,0.1,3.6,70,0.0
1773784588.5244257,node1,21,100,-61,0,97,130.5263,0.4473,0.0,3.6,70,0.0
1773784596.3828206,node2,17,95,-58,0,96,129.8029,0.2489,0.0,3.6,70,0.0
1773784597.4873784,node1,22,100,-61,0,97,129.8802,0.6461,0.0,3.6,70,0.0
1773784607.0793798,node1,23,100,-61,0,97,130.2643,0.3841,0.0,3.6,70,0.0
1773784608.930865,node2,18,94,-57,0,96,130.1956,0.3927,0.1,3.6,70,0.0
1773784616.1768315,node1,24,100,-60,0,97,130.0094,0.2549,0.1,3.6,70,0.0
1773784623.063354,node2,19,100,-57,0,97,129.8139,0.3817,0.1,3.6,70,0.0
1773784624.8056524,node1,25,100,-61,0,97,129.8096,0.1998,0.0,3.6,70,0.0
1773784635.548897,node1,26,100,-61,0,97,130.0471,0.2375,0.0,3.6,70,0.0
1773784635.9885497,node2,20,98,-57,0,96,128.9406,0.8733,0.0,3.6,70,0.0
1773784646.6366153,node1,27,100,-63,0,97,130.6355,0.5884,0.0,3.6,70,0.0
1773784649.821895,node2,21,91,-60,0,96,130.9788,2.0382,0.1,3.6,70,0.0
1773784657.0757256,node1,28,100,-56,0,97,129.8528,0.7827,0.0,3.6,70,0.0
1773784661.6913805,node2,22,91,-53,0,96,129.3423,1.6365,0.0,3.6,78,0.0
1773784667.6756177,node1,29,100,-59,0,97,129.8988,0.046,0.0,3.6,96,0.0
1773784673.3856823,node2,23,91,-57,0,96,130.9733,1.631,0.0,3.6,97,0.0
1773784686.9027696,node2,24,91,-57,0,96,130.1422,0.8311,0.1,3.6,98,0.0
1773784687.4270167,node1,31,100,-55,1,97,130.0261,0.1273,0.0,3.6,98,0.0
1773784696.2652354,node1,32,100,-55,0,97,130.615,0.5889,0.1,3.6,98,0.0
1773784700.640386,node2,25,91,-54,0,96,128.9997,1.1425,0.1,3.6,98,0.0
1773784705.6553705,node1,33,100,-53,0,97,130.657,0.042,0.0,3.6,98,0.0
1773784712.9137397,node2,26,0,-60,0,95,129.9751,0.9754,0.0,3.6,98,0.0
1773784714.0949962,node1,34,100,-58,0,96,130.1913,0.4656,0.0,3.6,98,0.0
1773784725.1527343,node1,35,100,-60,0,97,131.2566,1.0653,0.0,3.6,98,0.0
1773784725.5745595,node2,27,0,-56,0,95,129.8239,0.1512,0.0,3.6,98,0.0
1773784735.0345895,node1,36,100,-60,0,97,130.034,1.2226,0.0,3.6,98,0.0
1773784736.8550687,node2,28,0,-59,0,94,129.8788,0.0548,0.0,3.6,98,0.0
1773784744.5234022,node1,37,100,-64,0,97,129.8523,0.1817,0.1,3.6,77,0.0
1773784750.2927322,node2,29,0,-60,0,95,130.0139,0.1352,0.0,3.6,77,0.0
1773784754.4361446,node1,38,100,-69,0,97,130.8506,0.9983,0.0,3.6,77,0.0
1773784762.491069,node2,30,0,-63,0,95,130.2564,0.2425,0.0,3.6,75,0.0
1773784763.1409986,node1,39,100,-64,0,96,129.0183,1.8322,0.0,3.6,75,0.0
1773784772.9480402,node1,40,100,-74,0,96,129.8532,0.8349,0.1,3.6,74,0.0
1773784774.3578088,node2,31,84,-65,0,96,130.3437,0.0873,0.0,3.6,74,0.0
1773784781.9591548,node1,41,100,-65,0,97,129.734,0.1192,0.0,3.6,75,0.0
1773784786.346685,node2,32,80,-54,0,96,129.8463,0.4973,0.1,3.6,75,0.0
1773784790.4674394,node1,42,100,-62,0,97,129.8704,0.1364,0.1,3.6,75,0.0
1773784798.1459076,node2,33,79,-53,0,96,129.6949,0.1514,0.0,3.6,74,0.0
1773784800.2193902,node1,43,100,-61,0,97,129.416,0.4544,0.0,3.6,74,0.0
1773784811.0059893,node2,34,79,-58,0,95,129.1559,0.5391,0.0,3.6,74,0.0
1773784817.023806,node1,45,100,-60,1,97,131.0015,1.5855,0.0,3.6,73,0.0
1773784822.888045,node2,35,78,-56,0,96,129.8416,0.6857,0.0,3.6,73,0.0
1773784825.8791249,node1,46,100,-63,0,96,127.8439,3.1576,0.1,3.6,73,0.0
1773784835.7760148,node1,47,100,-62,0,96,130.3551,2.5113,0.1,3.6,73,0.0
1773784836.0420852,node2,36,78,-57,0,96,130.4438,0.6022,0.0,3.6,73,0.0
1773784844.8034186,node1,48,100,-62,0,97,129.9303,0.4249,0.1,3.6,73,0.0
1773784848.1980145,node2,37,78,-55,0,96,130.0211,0.4227,0.0,3.6,73,0.0
1773784853.7280362,node1,49,100,-61,0,97,130.6925,0.7622,0.0,3.5,72,0.0
1773784860.7846885,node2,38,79,-55,0,96,130.3279,0.3068,0.0,3.5,72,0.0
1773784864.325051,node1,50,100,-62,0,97,129.9083,0.7842,0.1,3.5,72,0.0
1773784872.1251438,node2,39,77,-56,0,96,130.0249,0.303,0.0,3.5,72,0.0
1773784872.9834206,node1,51,100,-60,0,97,129.8697,0.0386,0.0,3.5,72,0.0
1773784882.6888227,node1,52,100,-62,0,97,130.219,0.3493,0.0,3.5,72,0.0
1773784883.4395351,node2,40,76,-53,0,96,130.0969,0.072,0.3,3.5,72,0.0
1773784892.5625532,node1,53,100,-60,0,97,129.7636,0.4554,0.1,3.5,72,0.0
1773784895.8575053,node2,41,77,-56,0,96,130.4984,0.4015,0.2,3.5,72,0.0
1773784903.4615724,node1,54,100,-63,0,96,129.8983,0.1347,0.0,3.5,72,0.0
1773784907.3943336,node2,42,77,-57,0,96,129.8182,0.6802,0.0,3.5,72,0.0
1773784914.5390792,node1,55,100,-60,0,97,129.9424,0.0441,0.0,3.5,72,0.0
1773784919.4729161,node2,43,77,-61,0,96,129.0855,0.7327,0.1,3.5,72,0.0
1773784923.3692508,node1,56,100,-62,0,96,130.2216,0.2792,0.1,3.5,71,0.0
1773784932.9172215,node2,44,76,-55,0,96,128.9015,0.1841,0.0,3.5,71,0.0
1773784934.3225346,node1,57,100,-60,0,97,129.957,0.2646,0.0,3.5,71,0.0
1773784944.6218798,node1,58,100,-68,0,97,130.1453,0.1884,0.0,3.5,71,0.0
1773784945.5444174,node2,45,77,-59,0,96,129.3709,0.4694,0.0,3.5,71,0.0
1773784953.7318504,node1,59,100,-62,0,97,130.1417,0.0036,0.2,3.6,71,0.0
1773784957.0760891,node2,46,76,-58,0,96,129.0476,0.3233,0.0,3.6,71,0.0
1773784962.0752206,node1,60,100,-62,0,97,130.4576,0.3159,0.0,3.6,71,0.0
1773784970.333289,node2,47,76,-48,0,95,129.8456,0.798,0.0,3.5,71,0.0
1773784978.7497928,node1,62,100,-63,1,97,130.7292,0.2716,0.1,3.5,71,0.0
1773784982.3554833,node2,48,13,-55,0,96,129.6332,0.2124,0.0,3.5,71,0.0
1773784986.985883,node1,63,100,-60,0,97,129.2241,1.5051,0.1,3.5,70,0.0
1773784994.2376423,node2,49,5,-60,0,95,129.8954,0.2623,0.0,3.5,70,0.0
1773784996.7089207,node1,64,100,-62,0,96,129.8058,0.5817,0.1,3.5,70,0.0
1773785006.6380897,node1,65,100,-60,0,97,129.8215,0.0157,0.0,3.5,70,0.0
1773785008.1453226,node2,50,2,-57,0,95,129.7994,0.0961,0.0,3.5,70,0.0
1773785015.5450966,node1,66,100,-60,0,97,129.874,0.0525,0.0,3.5,70,0.0
1773785019.6288147,node2,51,0,-55,0,95,130.8851,1.0858,0.1,3.5,70,0.0
1773785024.901912,node1,67,100,-59,0,97,130.1522,0.2782,0.0,3.5,70,0.0
1773785030.845025,node2,52,0,-57,0,95,129.8904,0.9947,0.0,3.5,70,0.0
1773785033.5819464,node1,68,100,-59,0,97,129.8428,0.3095,0.1,3.5,69,0.0
1773785043.6927347,node2,53,0,-58,0,95,129.8435,0.047,0.0,3.6,69,0.0
1773785044.4017224,node1,69,100,-60,0,97,130.1293,0.2866,0.0,3.5,69,0.0
1773785055.2797267,node1,70,100,-59,0,97,129.1258,1.0035,0.1,3.5,69,0.0
1773785055.9336379,node2,54,0,-57,0,95,130.4429,0.5994,0.0,3.5,69,0.0
1773785063.8642383,node1,71,100,-61,0,97,130.378,1.2522,0.0,3.5,69,0.0
1773785069.0142379,node2,55,0,-61,0,95,130.224,0.2189,0.0,3.5,69,0.0
1773785074.2963674,node1,72,100,-62,0,97,129.9539,0.4241,0.0,3.5,69,0.0
1773785081.7530353,node2,56,0,-57,0,94,138.2058,7.9818,0.0,3.5,69,0.0
1773785084.803008,node1,73,100,-61,0,97,129.7529,0.201,0.0,3.5,69,0.0
1773785094.212266,node1,74,100,-62,0,97,130.4674,0.7145,0.0,3.5,69,0.0
1773785094.8087397,node2,57,0,-60,0,95,129.4973,8.7085,0.0,3.5,69,0.0
1773785103.0071187,node1,75,100,-64,0,97,130.1675,0.2999,0.1,3.5,69,0.0
1773785107.5354555,node2,58,0,-56,0,95,129.8053,0.308,0.1,3.5,69,0.0
1773785111.755962,node1,76,100,-60,0,97,130.0485,0.119,0.0,3.5,69,0.0
1773785120.0841548,node2,59,0,-57,0,95,133.1053,3.3,0.1,3.5,69,0.0
1773785120.9819238,node1,77,100,-61,0,97,130.3086,0.2601,0.3,3.5,69,0.0
1773785131.0065134,node1,78,100,-58,0,97,129.8792,0.4294,0.0,3.5,69,0.0
1773785133.8216436,node2,60,0,-55,0,95,129.5304,3.5748,0.0,3.5,69,0.0
1773785141.4625826,node1,79,100,-59,0,97,130.0128,0.1335,0.0,3.5,68,0.0
1773785146.7689717,node2,61,0,-53,0,95,129.9961,0.4656,0.0,3.5,68,0.0
1773785150.1578503,node1,80,100,-58,0,96,130.0702,0.0575,0.0,3.5,68,0.0
1773785158.9453423,node1,81,100,-61,0,97,129.7243,0.3459,0.0,3.5,68,0.0
1773785159.7469516,node2,62,0,-62,0,95,129.8771,0.119,0.0,3.5,68,0.0
1773785167.902091,node1,82,100,-64,0,97,130.6171,0.8929,0.1,3.5,68,0.0
1773785172.166828,node2,63,0,-62,0,95,130.3442,0.4671,0.0,3.5,68,0.0
1773785176.141095,node1,83,100,-62,0,97,127.9747,2.6424,0.1,3.5,68,0.0
1773785183.9298005,node2,64,0,-59,0,95,129.9736,0.3705,0.0,3.5,68,0.0
1773785184.8464303,node1,84,100,-61,0,97,129.9407,1.966,0.3,3.5,68,0.0
1773785195.9475865,node1,85,100,-61,0,97,130.0218,0.0811,0.0,3.5,68,0.0
1773785197.7538254,node2,65,0,-58,0,95,129.8599,0.1137,0.0,3.5,68,0.0
1773785204.4105718,node1,86,100,-61,0,97,130.0428,0.021,0.0,3.5,68,0.0
1773785209.36471,node2,66,81,-59,0,96,129.9376,0.0777,0.1,3.5,68,0.0
1773785214.44983,node1,87,0,-59,0,95,130.5127,0.4699,0.0,3.5,69,0.0
1773785221.9878132,node2,67,80,-58,0,95,129.7467,0.191,0.0,3.5,67,0.0
1773785223.516137,node1,88,0,-60,0,95,129.956,0.5567,0.0,3.5,67,0.0
1773785232.803356,node1,89,0,-63,0,95,129.8866,0.0694,0.1,3.5,66,0.0
1773785233.2372193,node2,68,80,-55,0,96,130.8577,1.111,0.0,3.5,66,0.0
1773785243.3696904,node1,90,0,-68,0,95,130.0514,0.1647,0.0,3.5,66,0.0
1773785246.7654884,node2,69,80,-62,0,96,129.8742,0.9835,0.0,3.5,66,0.0
1773785253.2173643,node1,91,0,-60,0,95,129.5755,0.4759,0.0,3.5,66,0.0
1773785260.591055,node2,70,78,-55,0,96,129.8144,0.0598,0.0,3.5,66,0.0
1773785262.8737564,node1,92,0,-59,0,95,130.5795,1.004,0.1,3.5,66,0.0
1773785271.4096663,node1,93,0,-57,0,95,130.4674,0.1121,0.0,3.5,66,0.0
1773785274.5506356,node2,71,84,-55,0,96,130.0819,0.2675,0.0,3.5,66,0.0
1773785281.4031243,node1,94,0,-58,0,95,129.9577,0.5097,0.0,3.5,65,0.0
1773785285.5565457,node2,72,75,-54,0,96,129.602,0.4799,0.1,3.5,65,0.0
1773785291.8742862,node1,95,24,-61,0,96,130.0349,0.0772,0.0,3.5,65,0.0
1773785296.9444933,node2,73,72,-53,0,96,130.8599,1.2579,0.0,3.5,65,0.0
1773785302.914778,node1,96,100,-59,0,97,130.2209,0.186,0.0,3.5,65,0.0
1773785310.1775937,node2,74,16,-56,0,96,130.0328,0.8271,0.1,3.5,68,0.0
1773785312.658677,node1,97,100,-60,0,97,131.5148,1.2939,0.0,3.5,67,0.0
1773785323.011052,node1,98,100,-63,0,97,129.8752,1.6396,0.1,3.5,66,0.0
1773785323.8745718,node2,75,0,-59,0,95,130.0213,0.0114,0.0,3.5,66,0.0
1773785332.6524494,node1,99,100,-61,0,97,128.9122,0.963,0.0,3.6,66,0.0
1773785336.6066558,node2,76,0,-53,0,95,129.4296,0.5918,0.1,3.5,67,0.0
1773785349.458161,node2,77,0,-58,0,95,130.0876,0.658,0.0,3.5,68,0.0
1773785351.0155518,node1,101,100,-63,1,98,129.899,0.9868,0.0,3.5,68,0.0
1773785359.6279235,node1,102,100,-64,0,98,130.0941,0.195,0.1,3.5,68,0.0
1773785362.7673185,node2,78,0,-61,0,95,127.8973,2.1904,0.0,3.5,68,0.0
1773785369.0618992,node1,103,100,-64,0,98,129.7128,0.3812,0.0,3.5,68,0.0
1773785374.4112492,node2,79,0,-62,0,95,128.9973,1.1001,0.0,3.5,68,0.0
1773785379.5436099,node1,104,100,-65,0,98,130.0516,0.3388,0.0,3.5,68,0.0
1773785387.770363,node1,105,100,-68,0,98,129.7185,0.3331,0.0,3.5,68,0.0
1773785388.034323,node2,80,0,-61,0,95,136.3821,7.3848,0.0,3.5,68,0.0
1773785397.5561566,node1,106,100,-61,0,98,128.8514,0.8671,0.0,3.5,68,0.0
1773785401.8242066,node2,81,0,-60,0,95,130.2226,6.1595,0.1,3.5,67,0.0
1773785405.8787289,node1,107,100,-66,0,98,139.9152,11.0638,0.0,3.5,68,0.0
1773785413.750698,node2,82,81,-56,0,96,130.0423,0.1802,0.0,3.5,68,0.0
1773785416.8230808,node1,108,100,-69,0,97,129.9589,9.9564,0.1,3.5,68,0.0
1773785426.9644852,node2,83,80,-64,0,96,130.0657,0.0234,0.0,3.5,68,0.0
1773785427.6931405,node1,109,100,-82,0,98,129.8814,0.0775,0.3,3.5,68,0.0
1773785448.5954914,node1,111,100,-71,1,98,130.0569,0.1755,0.0,3.5,68,0.0
1773785452.064223,node2,85,78,-64,1,96,129.9846,0.0811,0.0,3.5,67,0.0
1773785456.9094377,node1,112,100,-75,0,98,129.4639,0.5929,0.0,3.5,67,0.0
1773785465.218507,node2,86,77,-58,0,95,129.9965,0.0119,0.0,3.5,67,0.0
1773785474.2056732,node1,114,100,-79,1,98,130.2941,0.8302,0.0,3.5,67,0.0
1773785476.4467914,node2,87,77,-64,0,96,128.7558,1.2407,0.0,3.5,67,0.0
1773785483.8716338,node1,115,100,-73,0,98,129.9396,0.3545,0.1,3.5,67,0.0
1773785487.4943047,node2,88,77,-63,0,95,130.0929,1.3371,0.0,3.5,67,0.0
1773785494.4344192,node1,116,100,-77,0,98,129.7054,0.2341,0.0,3.5,67,0.0
1773785500.1176612,node2,89,77,-62,0,96,130.2018,0.109,0.0,3.5,67,0.0
1773785504.141108,node1,117,100,-73,0,98,129.9782,0.2728,0.1,3.5,67,0.0
1773785512.8419452,node2,90,76,-60,0,96,130.0683,0.1335,0.0,3.5,67,0.0
1773785514.5038426,node1,118,100,-72,0,98,128.8335,1.1446,0.0,3.5,67,0.0
1773785523.2822382,node1,119,100,-67,0,98,129.519,0.6855,0.0,3.5,67,0.0
1773785524.1646547,node2,91,0,-64,0,95,130.0387,0.0296,0.0,3.5,67,0.0
1773785531.2800283,node1,120,100,-66,0,98,130.1818,0.6628,0.0,3.5,66,0.0
1773785537.7867904,node2,92,0,-61,0,95,128.1173,1.9214,0.0,3.5,65,0.0
1773785539.7318404,node1,121,100,-69,0,98,129.9195,0.2623,0.0,3.5,65,0.0
1773785549.057567,node1,122,100,-56,0,98,129.0052,0.9143,0.0,3.5,65,0.0
1773785551.1167164,node2,93,0,-57,0,95,129.9362,1.8189,0.0,3.5,66,0.0
1773785559.2994308,node1,123,100,-60,0,98,129.8392,0.834,0.1,3.7,85,0.0
1773785564.5159478,node2,94,0,-57,0,95,129.9706,0.0343,0.0,3.7,91,0.0
1773785567.55007,node1,124,100,-61,0,98,130.4772,0.638,0.0,3.6,91,0.0
1773785576.3928719,node2,95,0,-60,0,95,129.694,0.2766,0.0,3.6,93,0.0
1773785578.4066885,node1,125,100,-63,0,97,128.4897,1.9875,0.0,3.6,94,0.0
1773785587.8790135,node1,126,100,-65,0,98,130.0385,1.5488,0.0,3.6,72,0.0
1773785589.3266351,node2,96,0,-60,0,95,129.9896,0.2956,0.0,3.6,71,0.0
1773785596.575101,node1,127,100,-63,0,98,130.0123,0.0262,0.0,3.6,70,0.0
1773785601.128146,node2,97,0,-65,0,95,129.9505,0.0391,0.1,3.5,70,0.0
1773785605.4516935,node1,128,100,-70,0,98,130.0688,0.0565,0.1,3.5,70,0.0
1773785614.8355849,node2,98,87,-69,0,96,130.0154,0.0648,0.0,3.5,69,0.0
1773785616.4047208,node1,129,100,-63,0,97,129.8535,0.2153,0.0,3.5,69,0.0
1773785627.3214185,node1,130,100,-63,0,98,130.1501,0.2966,0.0,3.5,69,0.0
1773785627.9006996,node2,99,87,-62,0,96,130.6639,0.6485,0.0,3.5,69,0.0
1773785635.7144136,node1,131,100,-62,0,98,129.8225,0.3276,0.0,3.5,69,0.0
1773785641.8323727,node2,100,86,-61,0,97,129.8268,0.8371,0.1,3.5,69,0.0
1773785646.0308912,node1,132,100,-64,0,98,130.3444,0.5219,0.1,3.5,69,0.0
1773785654.3012478,node2,101,85,-56,0,97,129.7224,0.1044,0.0,3.5,68,0.0
1773785656.1428964,node1,133,100,-63,0,98,136.4868,6.1424,0.0,3.5,69,0.0
1773785664.13981,node1,134,100,-63,0,98,129.6756,6.8111,0.0,3.5,68,0.0
1773785666.2632666,node2,102,85,-56,0,97,129.93,0.2077,0.0,3.6,68,0.0
1773785674.4591768,node1,135,100,-63,0,98,129.7624,0.0868,0.1,3.6,68,0.0
1773785678.6591601,node2,103,86,-56,0,97,130.4743,0.5443,0.0,3.5,68,0.0
1773785692.2564907,node2,104,85,-56,0,97,130.0218,0.4525,0.0,3.5,68,0.0
1773785692.8182802,node1,137,100,-63,1,98,129.7204,0.042,0.0,3.5,68,0.0
1773785700.9417968,node1,138,100,-63,0,98,129.9958,0.2754,0.1,3.5,68,0.0
1773785703.7173977,node2,105,85,-57,0,97,129.6542,0.3676,0.0,3.5,68,0.0
1773785710.7859046,node1,139,100,-62,0,98,130.0509,0.0551,0.0,3.5,68,0.0
1773785715.2535064,node2,106,85,-56,0,97,129.0073,0.6468,0.0,3.5,67,0.0
1773785719.099204,node1,140,100,-62,0,98,130.3988,0.3479,0.0,3.5,68,0.0
1773785726.750574,node2,107,85,-56,0,97,129.9777,0.9704,0.1,3.5,67,0.0
1773785729.374676,node1,141,100,-62,0,98,130.0931,0.3057,0.0,3.5,67,0.0
1773785738.3815649,node2,108,85,-57,0,97,130.0507,0.073,0.1,3.5,67,0.0
1773785739.8918614,node1,142,100,-62,0,98,129.7441,0.349,0.0,3.5,67,0.0
1773785750.741138,node1,143,100,-61,0,98,129.9343,0.1903,0.1,3.5,67,0.0
1773785751.6895032,node2,109,85,-56,0,97,130.1694,0.1187,0.0,3.5,67,0.0
1773785759.261492,node1,144,100,-62,0,98,130.878,0.9437,0.0,3.5,67,0.0
1773785765.8400598,node2,110,85,-56,0,97,129.8323,0.3371,0.0,3.5,67,0.0
1773785770.1388972,node1,145,100,-63,0,98,129.5834,1.2946,0.0,3.5,67,0.0
1773785778.6012495,node2,111,85,-56,0,97,130.0817,0.2494,0.0,3.5,67,0.0
1773785781.067809,node1,146,100,-62,0,98,130.7168,1.1334,0.1,3.5,67,0.0
1773785789.1722453,node1,147,100,-61,0,98,129.8053,0.9115,0.0,3.5,67,0.0
1773785792.4010348,node2,112,86,-56,0,97,130.8692,0.7875,0.1,3.5,67,0.0
1773785799.416876,node1,148,100,-61,0,98,130.0602,0.2549,0.0,3.6,67,0.0
1773785803.6023242,node2,113,86,-56,0,97,128.7251,2.1441,0.1,3.6,66,0.0
1773785808.7464724,node1,149,100,-62,0,98,129.8516,0.2086,0.0,3.5,67,0.0
1773785817.3999033,node2,114,86,-57,0,97,130.0232,1.2982,0.0,3.5,66,0.0
1773785827.2683148,node1,151,100,-62,1,98,128.9046,0.947,0.1,3.7,66,0.0
1773785829.8403804,node2,115,85,-56,0,97,130.8842,0.8609,0.0,3.7,67,0.0
1773785838.0504823,node1,152,100,-62,0,98,129.7958,0.8912,0.1,3.6,66,0.0
1773785843.0158143,node2,116,85,-57,0,97,129.88,1.0042,0.0,3.5,66,0.0
1773785848.793015,node1,153,100,-61,0,98,130.0437,0.248,0.1,3.5,66,0.0
1773785854.891342,node2,117,85,-56,0,97,128.9396,0.9403,0.0,3.5,66,0.0
1773785858.5724123,node1,154,100,-63,0,98,130.2445,0.2007,0.1,3.5,66,0.0
1773785866.2074735,node2,118,85,-58,0,97,131.0921,2.1524,0.0,3.5,66,0.0
1773785869.3576024,node1,155,100,-59,0,98,128.8402,1.4043,0.1,3.5,66,0.0
1773785889.0913324,node1,157,100,-62,1,98,129.3921,0.5519,0.1,3.5,66,0.0
1773785891.150032,node2,120,85,-56,1,97,130.1069,0.9851,0.0,3.5,66,0.0
1773785897.152871,node1,158,100,-62,0,98,129.936,0.5438,0.0,3.5,66,0.0
1773785904.7671084,node2,121,85,-56,0,97,130.0135,0.0935,0.0,3.5,66,0.0
1773785906.8775878,node1,159,100,-61,0,98,130.1548,0.2189,0.0,3.5,66,0.0
1773785925.5115232,node1,161,100,-59,1,98,129.7143,0.4406,0.0,3.5,65,0.0
1773785929.791132,node2,123,85,-56,1,97,130.1236,0.1101,0.0,3.5,65,0.0
1773785934.6939344,node1,162,100,-60,0,98,129.9024,0.1881,0.0,3.5,65,0.0
1773785942.4535513,node2,124,85,-56,0,97,130.0435,0.0801,0.0,3.5,65,0.0
1773785944.8287368,node1,163,100,-61,0,98,128.6819,1.2205,0.0,3.5,65,0.0
1773785965.3930402,node1,165,100,-59,1,98,129.9858,1.3039,0.0,3.5,65,0.0
1773785966.5115633,node2,126,85,-57,1,97,130.0576,0.0141,0.0,3.5,65,0.0
1773785975.622989,node1,166,100,-60,0,98,129.8935,0.0923,0.0,3.5,65,0.0
1773785979.2499564,node2,127,85,-57,0,97,130.1665,0.109,0.1,3.5,65,0.0
1773785984.9576132,node1,167,100,-60,0,98,130.0554,0.1619,0.0,3.5,65,0.0
1773785994.1093204,node1,168,100,-59,0,98,131.2315,1.1761,0.0,3.5,65,0.0
1773786002.382964,node1,169,100,-60,0,98,129.9963,1.2352,0.0,3.5,65,0.0
1773786004.6099834,node2,129,85,-56,1,97,131.3186,1.152,0.1,3.5,65,0.0
1773786011.9994307,node1,170,100,-62,0,98,130.0423,0.046,0.0,3.5,65,0.0
1773786016.3172667,node2,130,85,-57,0,97,129.8919,1.4267,0.0,3.5,65,0.0
1773786021.605712,node1,171,100,-60,0,98,131.731,1.6887,0.0,3.5,65,0.0
1773786029.2364383,node2,131,85,-56,0,97,129.904,0.0122,0.0,3.5,65,0.0
1773786029.6625216,node1,172,100,-61,0,98,129.2443,2.4867,0.0,3.5,65,0.0
1773786039.3043242,node1,173,100,-60,0,98,130.0995,0.8552,0.1,3.6,65,0.0
1773786041.1655524,node2,132,85,-57,0,97,129.3995,0.5045,0.0,3.5,65,0.0
1773786047.8266358,node1,174,100,-62,0,98,130.3453,0.2458,0.0,3.5,65,0.0
1773786053.9457839,node2,133,85,-57,0,97,130.142,0.7424,0.0,3.5,65,0.0
1773786056.2643387,node1,175,100,-62,0,98,128.9561,1.3893,0.1,3.5,65,0.0
1773786064.4012928,node1,176,100,-62,0,98,130.1332,1.1771,0.0,3.5,65,0.0
1773786065.5229013,node2,134,85,-57,0,97,129.7791,0.3629,0.0,3.5,65,0.0
1773786073.204294,node1,177,100,-62,0,98,130.2202,0.087,0.1,3.5,65,0.0
1773786077.4676247,node2,135,85,-57,0,97,130.0423,0.2632,0.0,3.5,65,0.0
1773786083.0397985,node1,178,100,-62,0,98,130.1534,0.0668,0.0,3.5,65,0.0
