timestamp,node_id,counter,soil_pct,rssi,missing_packets,payload_bytes,decision_latency_ms,jitter_ms,cpu_percent,ram_percent,gateway_batt_pct,gateway_current_ma
1774815436.7348368,node1,31512,100,-63,0,100,118.1457,0.7663,0.0,3.7,61,0.0
1774815447.6681423,node1,31513,100,-62,0,100,118.8641,0.7184,0.0,3.6,61,0.0
1774815458.0107157,node1,31514,100,-62,0,100,119.2274,0.3633,0.0,3.7,61,0.0
1774815468.0291488,node1,31515,100,-66,0,100,119.8413,0.6139,0.0,3.6,61,0.0
1774815476.4569025,node1,31516,100,-65,0,100,119.0093,0.8321,0.0,3.7,60,0.0
1774815485.8928323,node1,31517,100,-63,0,100,118.737,0.2723,0.0,3.6,60,0.0
1774815495.772191,node1,31518,100,-63,0,100,119.2579,0.5209,0.0,3.7,60,0.0
1774815505.414177,node1,31519,100,-64,0,100,118.1545,1.1034,0.0,3.6,60,0.0
1774815514.794307,node1,31520,100,-65,0,100,119.2651,1.1106,0.0,3.6,60,0.0
1774815525.2389088,node1,31521,100,-64,0,100,119.1182,0.1469,0.0,3.6,60,0.0
1774815533.2912288,node1,31522,100,-61,0,100,118.8273,0.2909,0.0,3.6,60,0.0
1774815542.0265477,node1,31523,100,-61,0,100,122.2122,3.3848,0.0,3.6,60,0.0
1774815551.8732023,node1,31524,100,-62,0,100,119.503,2.7092,0.0,3.7,59,0.0
1774815560.8787522,node1,31525,100,-61,0,99,119.1971,0.3059,0.0,3.7,59,0.0
1774815570.1810174,node1,31526,100,-65,0,100,119.9212,0.7241,0.0,3.6,59,0.0
1774815580.011008,node1,31527,100,-61,0,100,118.7713,1.1499,0.0,3.6,59,0.0
1774815590.1688044,node1,31528,100,-61,0,100,119.3628,0.5915,0.0,3.6,59,0.0
1774815600.6254642,node1,31529,100,-63,0,99,119.1287,0.2341,0.0,3.6,58,0.0
1774815609.091196,node1,31530,100,-63,0,100,122.3714,3.2427,0.0,3.6,59,0.0
1774815617.9822216,node1,31531,100,-62,0,100,118.9129,3.4585,0.0,3.6,59,0.0
1774815628.6402342,node1,31532,100,-64,0,100,119.6663,0.7534,0.0,3.6,59,0.0
1774815638.5852692,node1,31533,100,-64,0,100,118.418,1.2484,0.0,3.7,58,0.0
1774815648.7351441,node1,31534,100,-64,0,100,445.4176,326.9997,0.0,3.7,58,0.0
1774815658.2072096,node1,31535,100,-64,0,100,119.2579,326.1597,0.0,3.7,58,0.0
1774815667.6494892,node1,31536,100,-63,0,100,118.9892,0.2687,0.0,3.7,58,0.0
1774815676.8049295,node1,31537,100,-64,0,100,119.1249,0.1357,0.0,3.6,58,0.0
1774815686.6246526,node1,31538,100,-64,0,100,126.0552,6.9304,0.0,3.6,58,0.0
1774815696.7511964,node1,31539,100,-64,0,100,118.8591,7.1962,0.0,3.6,58,0.0
1774815706.6807473,node1,31540,100,-65,0,100,118.8877,0.0286,0.0,3.6,58,0.0
1774815715.6368678,node1,31541,100,-65,0,100,120.0159,1.1282,0.0,3.7,58,0.0
1774815725.981924,node1,31542,100,-63,0,100,118.876,1.1399,0.0,3.6,58,0.0
1774815735.6262205,node1,31543,100,-62,0,100,120.6501,1.7741,0.0,3.6,58,0.0
1774815744.6533904,node1,31544,100,-65,0,100,120.1673,0.4828,0.0,3.6,58,0.0
1774815753.2171378,node1,31545,100,-63,0,100,119.9689,0.1984,0.0,3.6,58,0.0
1774815762.854781,node1,31546,100,-63,0,100,121.0759,1.107,0.0,3.6,57,0.0
1774815772.969644,node1,31547,100,-63,0,100,119.3309,1.745,0.0,3.6,57,0.0
1774815782.7459908,node1,31548,100,-61,0,100,118.3636,0.9673,0.0,3.6,57,0.0
1774815792.138544,node1,31549,100,-66,0,100,120.568,2.2044,0.0,3.7,57,0.0
1774815801.3926363,node1,31550,100,-64,0,100,119.1444,1.4236,0.0,3.6,57,0.0
1774815809.4711134,node1,31551,100,-62,0,100,119.8337,0.6893,0.0,3.6,57,0.0
1774815820.393168,node1,31552,100,-63,0,100,119.9977,0.164,0.0,3.6,57,0.0
1774815830.7833204,node1,31553,100,-62,0,100,119.0543,0.9434,0.0,3.6,57,0.0
1774815840.9282784,node1,31554,100,-62,0,100,118.3655,0.6888,0.0,3.6,57,0.0
1774815849.676308,node1,31555,100,-63,0,100,120.2602,1.8947,0.1,3.6,57,0.0
1774815859.4489286,node1,31556,100,-61,0,99,119.0004,1.2598,0.0,3.6,56,0.0
1774815868.2115147,node1,31557,100,-62,0,100,119.4642,0.4637,0.0,3.6,56,0.0
1774815878.329832,node1,31558,100,-62,0,100,118.8741,0.5901,0.0,3.6,56,0.0
1774815887.0771017,node1,31559,100,-62,0,100,119.4949,0.6208,0.0,3.6,56,0.0
1774815896.5011358,node1,31560,100,-63,0,100,118.7551,0.7398,0.0,3.6,56,0.0
1774815904.5665772,node1,31561,100,-64,0,100,118.7932,0.0381,0.0,3.6,56,0.0
1774815915.2348876,node1,31562,100,-63,0,100,118.9792,0.186,0.0,3.7,56,0.0
1774815925.477935,node1,31563,100,-64,0,100,118.8083,0.1709,0.0,3.6,56,0.0
1774815935.3345768,node1,31564,100,-61,0,100,118.7899,0.0184,0.0,3.6,56,0.0
1774815944.3877113,node1,31565,100,-62,0,100,120.8198,2.0299,0.0,3.6,56,0.0
1774815955.2119024,node1,31566,100,-69,0,100,120.012,0.8078,0.0,3.7,56,0.0
1774815964.9953732,node1,31567,100,-64,0,100,118.9129,1.0991,0.1,3.6,56,0.0
1774815973.206695,node1,31568,100,-63,0,100,120.5375,1.6246,0.0,3.6,56,0.0
1774815983.4900172,node1,31569,100,-63,0,100,119.2718,1.2658,0.0,3.6,56,0.0
1774815992.4910705,node1,31570,100,-62,0,100,120.1768,0.905,0.0,3.6,56,0.0
1774816002.318867,node1,31571,100,-61,0,100,118.8738,1.303,0.0,3.7,56,0.0
1774816012.2922955,node1,31572,100,-65,0,100,119.2374,0.3636,0.0,3.6,56,0.0
1774816020.3936005,node1,31573,100,-64,0,100,119.2181,0.0193,0.0,3.6,55,0.0
1774816031.1550815,node1,31574,100,-61,0,99,118.8178,0.4003,0.1,3.8,55,0.0
1774816040.2001972,node1,31575,100,-65,0,100,119.0493,0.2315,0.0,3.9,55,0.0
1774816048.9470444,node1,31576,100,-64,0,100,118.9146,0.1347,0.1,3.8,55,0.0
1774816057.805873,node1,31577,100,-63,0,100,124.1341,5.2195,0.0,3.7,55,0.0
1774816067.680821,node1,31578,100,-63,0,100,118.7406,5.3935,0.0,3.7,56,0.0
1774816077.148724,node1,31579,100,-63,0,100,118.8126,0.072,0.0,3.7,55,0.0
1774816085.9864864,node1,31580,100,-65,0,100,120.3604,1.5478,0.0,3.7,55,0.0
1774816093.9965677,node1,31581,100,-63,0,100,120.7604,0.4001,0.0,3.7,55,0.0
1774816102.4699628,node1,31582,100,-63,0,100,118.7661,1.9944,0.0,3.7,55,0.0
1774816112.2977552,node1,31583,100,-65,0,100,118.9725,0.2065,0.0,3.7,55,0.0
1774816121.0430744,node1,31584,100,-64,0,100,120.1699,1.1973,0.0,3.7,55,0.0
1774816130.0654864,node1,31585,100,-64,0,100,118.9959,1.174,0.0,3.6,55,0.0
1774816139.060968,node1,31586,100,-64,0,100,119.2963,0.3004,0.0,3.6,55,0.0
1774816147.7343643,node1,31587,100,-78,0,100,118.8495,0.4468,0.0,3.6,55,0.0
1774816158.5806367,node1,31588,100,-68,0,100,122.0555,3.206,0.0,3.6,55,0.0
1774816167.3249533,node1,31589,100,-71,0,100,120.2159,1.8396,0.0,3.6,55,0.0
1774816176.4461565,node1,31590,100,-63,0,100,120.1942,0.0217,0.0,3.7,55,0.0
1774816186.3692617,node1,31591,100,-63,0,100,120.5921,0.3979,0.1,3.6,55,0.0
1774816195.1408,node1,31592,100,-63,0,100,120.429,0.1631,0.0,3.6,54,0.0
1774816204.7333784,node1,31593,100,-63,0,100,119.0186,1.4105,0.1,3.6,54,0.0
1774816213.331206,node1,31594,100,-62,0,100,119.5388,0.5202,0.0,3.6,54,0.0
1774816221.4317524,node1,31595,100,-62,0,100,119.4589,0.0799,0.0,3.6,54,0.0
1774816229.7886562,node1,31596,100,-61,0,100,119.4909,0.0319,0.0,3.6,54,0.0
1774816238.3980038,node1,31597,100,-63,0,100,118.9711,0.5198,0.1,3.6,54,0.0
1774816248.1418378,node1,31598,100,-62,0,100,119.0033,0.0322,0.0,3.6,54,0.0
1774816256.4015458,node1,31599,100,-62,0,100,119.895,0.8917,0.0,3.6,54,0.0
1774816266.524281,node1,31600,100,-63,0,100,119.6167,0.2782,0.0,3.7,54,0.0
1774816274.9236321,node1,31601,100,-62,0,100,119.4108,0.206,0.1,3.7,54,0.0
1774816284.8675447,node1,31602,100,-63,0,100,119.1454,0.2654,0.1,3.7,54,0.0
1774816295.0166228,node1,31603,100,-63,0,100,118.5241,0.6213,0.0,3.6,54,0.0
1774816305.4988182,node1,31604,100,-63,0,100,119.7252,1.2012,0.0,3.6,54,0.0
1774816315.7991014,node1,31605,100,-63,0,100,120.1782,0.453,0.0,3.6,54,0.0
1774816326.0010264,node1,31606,100,-62,0,100,118.4697,1.7085,0.0,3.6,54,0.0
1774816336.3856819,node1,31607,100,-62,0,100,119.0,0.5302,0.0,3.6,54,0.0
1774816357.1526551,node1,31609,100,-62,1,100,117.8699,1.1301,0.0,3.7,53,0.0
1774816367.56152,node1,31610,100,-62,0,100,124.1031,6.2332,0.0,3.6,53,0.0
1774816376.6203766,node1,31611,100,-61,0,99,119.6775,4.4255,0.1,3.6,53,0.0
1774816387.3689392,node1,31612,100,-62,0,100,118.9759,0.7017,0.0,3.6,53,0.0
1774816396.7660499,node1,31613,100,-62,0,100,118.9899,0.0141,0.0,3.7,53,0.0
1774816406.7157688,node1,31614,100,-62,0,100,119.9112,0.9212,0.0,3.6,53,0.0
1774816416.379924,node1,31615,100,-61,0,100,119.5471,0.3641,0.0,3.7,53,0.0
1774816426.588755,node1,31616,100,-63,0,100,119.0383,0.5088,0.0,3.6,53,0.0
1774816435.0234516,node1,31617,100,-65,0,100,119.0321,0.0062,0.0,3.7,53,0.0
1774816443.9858701,node1,31618,100,-66,0,100,119.8554,0.8233,0.0,3.7,53,0.0
1774816454.5379465,node1,31619,100,-66,0,100,119.5359,0.3195,0.0,3.7,53,0.0
1774816465.0010648,node1,31620,100,-65,0,100,117.9905,1.5454,0.0,3.6,53,0.0
1774816475.2486117,node1,31621,100,-66,0,100,118.7246,0.7341,0.0,3.7,53,0.0
1774816485.300867,node1,31622,100,-63,0,100,116.9858,1.7388,0.0,3.7,53,0.0
1774816496.242292,node1,31623,100,-67,0,100,118.8328,1.847,0.0,3.7,52,0.0
1774816505.5959013,node1,31624,100,-62,0,100,118.7754,0.0575,0.0,3.7,52,0.0
1774816515.831003,node1,31625,100,-64,0,100,118.1524,0.623,0.0,3.7,53,0.0
1774816524.9672108,node1,31626,100,-67,0,100,118.6972,0.5448,0.1,3.6,53,0.0
1774816534.2871687,node1,31627,100,-69,0,100,119.0326,0.3355,0.0,3.6,52,0.0
1774816544.634677,node1,31628,100,-71,0,100,119.117,0.0844,0.0,3.7,52,0.0
1774816554.853944,node1,31629,100,-69,0,100,117.9681,1.1489,0.0,3.7,52,0.0
1774816564.7828522,node1,31630,100,-69,0,100,120.2209,2.2528,0.0,3.7,52,0.0
1774816573.9276052,node1,31631,100,-71,0,100,117.9566,2.2643,0.0,3.7,53,0.0
1774816581.9286866,node1,31632,100,-73,0,100,118.7832,0.8266,0.0,3.6,52,0.0
1774816590.4664903,node1,31633,100,-71,0,100,118.8271,0.0439,0.0,3.7,52,0.0
1774816601.3667846,node1,31634,100,-69,0,100,119.3488,0.5217,0.0,3.6,52,0.0
1774816609.6196914,node1,31635,100,-72,0,99,118.7294,0.6194,0.0,3.6,52,0.0
1774816619.0567293,node1,31636,100,-71,0,100,119.3824,0.653,0.1,3.6,52,0.0
1774816629.967696,node1,31637,100,-70,0,100,118.2132,1.1692,0.0,3.7,52,0.0
1774816639.5132642,node1,31638,100,-73,0,100,119.2398,1.0266,0.0,3.7,52,0.0
1774816649.5501974,node1,31639,100,-71,0,100,120.0271,0.7873,0.0,3.6,52,0.0
1774816657.562972,node1,31640,100,-70,0,100,118.3791,1.6479,0.0,3.6,52,0.0
1774816667.0830224,node1,31641,100,-70,0,100,118.9981,0.6189,0.0,3.7,51,0.0
1774816675.6792274,node1,31642,100,-70,0,100,127.7025,8.7044,0.0,3.7,51,0.0
1774816685.3982348,node1,31643,100,-70,0,100,120.1115,7.591,0.0,3.7,52,0.0
1774816694.6037672,node1,31644,100,-68,0,100,116.0669,4.0445,0.0,3.6,51,0.0
1774816705.1728792,node1,31645,100,-70,0,100,118.9265,2.8596,0.0,3.6,51,0.0
1774816714.2989528,node1,31646,100,-74,0,100,118.7475,0.1791,0.1,3.6,51,0.0
1774816723.7724032,node1,31647,100,-69,0,100,119.3593,0.6118,0.0,3.6,51,0.0
1774816733.1504056,node1,31648,100,-71,0,100,119.6351,0.2759,0.0,3.7,51,0.0
1774816743.1678762,node1,31649,100,-70,0,100,118.7832,0.8519,0.0,3.6,51,0.0
1774816753.5360363,node1,31650,100,-68,0,100,119.262,0.4787,0.0,3.6,51,0.0
1774816764.1672125,node1,31651,100,-69,0,100,119.8905,0.6285,0.1,3.7,51,0.0
1774816772.9206512,node1,31652,100,-70,0,100,119.0259,0.8645,0.0,3.6,51,0.0
1774816783.4160604,node1,31653,100,-74,0,100,120.0371,1.0111,0.0,3.6,51,0.0
1774816793.6360047,node1,31654,100,-74,0,100,118.9458,1.0912,0.0,3.7,51,0.0
1774816803.3556108,node1,31655,100,-68,0,100,118.0365,0.9093,0.0,3.7,51,0.0
1774816814.2135766,node1,31656,100,-68,0,100,119.1115,1.075,0.0,3.6,51,0.0
1774816825.1644566,node1,31657,100,-69,0,100,119.1661,0.0546,0.0,3.6,51,0.0
1774816835.1496425,node1,31658,100,-70,0,100,119.0155,0.1507,0.0,3.6,51,0.0
1774816844.239487,node1,31659,100,-68,0,100,118.3865,0.6289,0.0,3.7,51,0.0
1774816854.9886556,node1,31660,100,-68,0,100,118.9692,0.5827,0.0,3.7,51,0.0
1774816864.8958933,node1,31661,100,-69,0,100,119.2503,0.2811,0.1,3.7,51,0.0
1774816873.2201645,node1,31662,100,-68,0,100,117.485,1.7653,0.1,3.6,50,0.0
1774816883.455449,node1,31663,100,-69,0,100,119.3271,1.842,0.0,3.6,51,0.0
1774816892.7611465,node1,31664,100,-69,0,100,118.0544,1.2727,0.0,3.6,50,0.0
1774816902.5307765,node1,31665,100,-68,0,100,118.8788,0.8245,0.0,3.6,50,0.0
1774816912.9105506,node1,31666,100,-69,0,100,118.8457,0.0331,0.0,3.6,50,0.0
1774816921.232667,node1,31667,100,-67,0,100,118.8529,0.0072,0.0,3.7,50,0.0
1774816929.634853,node1,31668,100,-68,0,100,120.0147,1.1618,0.0,3.7,50,0.0
1774816940.1460197,node1,31669,100,-73,0,100,118.5303,1.4844,0.0,3.7,50,0.0
1774816951.0972703,node1,31670,100,-75,0,100,119.4315,0.9012,0.0,3.6,50,0.0
1774816960.7143688,node1,31671,100,-68,0,100,118.7909,0.6406,0.0,3.7,50,0.0
1774816977.3841834,node1,31673,100,-74,1,100,118.922,0.1311,0.0,3.7,50,0.0
1774816987.6429126,node1,31674,100,-68,0,100,119.499,0.577,0.0,3.7,50,0.0
1774816996.6726139,node1,31675,100,-67,0,100,119.7953,0.2964,0.5,5.0,50,0.0
1774817005.9539888,node1,31676,100,-71,0,100,116.7912,3.0041,0.3,4.2,50,0.0
1774817016.6244733,node1,31677,100,-69,0,100,118.9568,2.1656,0.0,3.9,50,0.0
1774817026.210957,node1,31678,100,-73,0,100,116.9264,2.0304,0.0,3.8,50,0.0
1774817035.4862437,node1,31679,100,-76,0,100,119.0796,2.1532,0.2,3.9,50,0.0
1774817043.5695753,node1,31680,100,-71,0,100,118.8562,0.2234,0.0,3.7,50,0.0
1774817053.364751,node1,31681,100,-71,0,100,118.1273,0.7288,0.0,3.7,50,0.0
1774817061.86897,node1,31682,100,-70,0,100,118.8545,0.7272,0.0,3.7,50,0.0
1774817069.9249141,node1,31683,100,-70,0,100,119.2136,0.3591,0.0,3.7,50,0.0
1774817078.8978033,node1,31684,100,-71,0,100,119.0174,0.1962,0.0,3.7,50,0.0
1774817087.464715,node1,31685,100,-72,0,100,120.1122,1.0948,0.0,3.7,49,0.0
1774817095.8362794,node1,31686,100,-71,0,100,118.1839,1.9283,0.0,3.7,49,0.0
1774817105.9277887,node1,31687,100,-67,0,100,118.9597,0.7758,0.0,3.7,49,0.0
1774817114.6136637,node1,31688,100,-67,0,100,117.9457,1.014,0.0,3.7,49,0.0
1774817125.179599,node1,31689,100,-71,0,100,119.4081,1.4625,0.0,3.7,49,0.0
1774817133.4989772,node1,31690,100,-76,0,100,119.6923,0.2842,0.0,3.7,49,0.0
1774817141.6956897,node1,31691,100,-70,0,100,118.9549,0.7374,0.0,3.7,49,0.0
1774817151.3206038,node1,31692,100,-71,0,100,119.9908,1.0359,0.0,3.7,49,0.0
1774817159.8799288,node1,31693,100,-72,0,100,118.2647,1.7262,0.0,3.7,49,0.0
1774817170.3800218,node1,31694,100,-72,0,100,119.0212,0.7565,0.0,3.7,49,0.0
1774817179.632694,node1,31695,100,-72,0,100,118.7639,0.2573,0.0,3.7,49,0.0
1774817189.3070958,node1,31696,100,-69,0,100,119.333,0.5691,0.0,3.7,49,0.0
1774817199.6105607,node1,31697,100,-71,0,100,119.2205,0.1125,0.0,3.7,49,0.0
1774817208.9806757,node1,31698,100,-71,0,100,118.8357,0.3848,0.0,3.7,49,0.0
1774817217.8626273,node1,31699,100,-69,0,100,118.6714,0.1643,0.0,3.7,49,0.0
1774817227.242748,node1,31700,100,-84,0,99,118.9077,0.2363,0.0,3.7,49,0.0
1774817236.8150923,node1,31701,100,-72,0,100,120.1215,1.2138,0.1,3.8,49,0.0
1774817247.5250828,node1,31702,100,-71,0,100,119.6427,0.4787,0.0,3.8,49,0.0
1774817256.5733316,node1,31703,100,-71,0,100,119.9787,0.3359,0.0,3.7,48,0.0
1774817264.8514564,node1,31704,100,-65,0,100,118.9828,0.9959,0.0,3.7,49,0.0
1774817274.3689127,node1,31705,100,-65,0,100,118.7804,0.2024,0.0,3.7,48,0.0
1774817283.8071604,node1,31706,100,-70,0,100,119.8397,1.0593,0.0,3.7,48,0.0
1774817292.690663,node1,31707,100,-75,0,100,119.1487,0.6909,0.0,3.7,48,0.0
1774817301.2779088,node1,31708,100,-77,0,100,118.8014,0.3474,0.0,3.7,48,0.0
1774817311.482898,node1,31709,100,-73,0,100,118.7603,0.041,0.0,3.6,48,0.0
1774817319.5229735,node1,31710,100,-67,0,100,119.0252,0.2649,0.0,3.7,48,0.0
1774817330.2806442,node1,31711,100,-66,0,100,119.9884,0.9632,0.0,3.6,48,0.0
1774817340.4909785,node1,31712,100,-68,0,100,119.0364,0.952,0.0,3.6,48,0.0
1774817349.0726569,node1,31713,100,-67,0,100,119.462,0.4256,0.0,3.7,48,0.0
1774817359.2894728,node1,31714,100,-67,0,99,119.1256,0.3364,0.0,3.7,47,0.0
1774817370.1450183,node1,31715,100,-71,0,100,118.5768,0.5488,0.0,3.7,47,0.0
1774817380.0045378,node1,31716,100,-79,0,100,118.2659,0.3109,0.0,3.7,47,0.0
1774817389.36205,node1,31717,100,-70,0,100,120.1468,1.8809,0.0,3.7,47,0.0
1774817399.670332,node1,31718,100,-71,0,100,118.9451,1.2016,0.0,3.7,47,0.0
1774817419.992387,node1,31720,100,-72,1,100,119.606,0.6609,0.0,3.6,47,0.0
1774817428.3602235,node1,31721,100,-73,0,100,119.0,0.6061,0.0,3.6,47,0.0
1774817438.9622498,node1,31722,100,-71,0,100,118.9699,0.03,0.0,3.7,47,0.0
1774817449.8929532,node1,31723,100,-73,0,100,118.8025,0.1674,0.0,3.7,46,0.0
1774817459.1186876,node1,31724,100,-70,0,100,118.7637,0.0389,0.0,3.6,46,0.0
1774817469.3569553,node1,31725,100,-74,0,100,118.8486,0.0849,0.0,3.6,46,0.0
1774817478.8010125,node1,31726,100,-74,0,100,119.6098,0.7613,0.0,3.7,46,0.0
1774817488.557592,node1,31727,100,-67,0,99,119.9765,0.3667,0.0,3.6,46,0.0
1774817496.8526251,node1,31728,100,-66,0,100,118.4242,1.5523,0.0,3.7,46,0.0
1774817506.026201,node1,31729,100,-70,0,100,119.0991,0.675,0.0,3.6,46,0.0
1774817515.3658469,node1,31730,100,-69,0,100,118.9392,0.16,0.0,3.7,45,0.0
1774817525.155838,node1,31731,100,-70,0,100,119.8647,0.9255,0.0,3.7,45,0.0
1774817533.2641332,node1,31732,100,-81,0,99,118.9687,0.896,0.0,3.7,45,0.0
1774817542.9959424,node1,31733,100,-65,0,100,119.0193,0.0505,0.1,3.6,45,0.0
1774817552.3106432,node1,31734,100,-67,0,100,119.8266,0.8073,0.0,3.6,45,0.0
1774817562.0580316,node1,31735,100,-68,0,100,119.5977,0.2289,0.0,3.6,45,0.0
1774817572.9236672,node1,31736,100,-66,0,100,116.7088,2.8889,0.0,3.6,45,0.0
1774817583.7513063,node1,31737,100,-71,0,100,119.2391,2.5303,0.0,3.6,44,0.0
1774817592.3653626,node1,31738,100,-72,0,100,116.7543,2.4848,0.0,3.6,44,0.0
1774817599.7465122,node2,0,100,-69,0,96,118.8517,118.8517,0.1,3.7,44,0.0
1774817603.1681232,node1,31739,100,-71,0,100,118.9189,2.1646,0.0,3.7,44,0.0
1774817613.087381,node2,1,100,-74,0,96,118.4528,0.3989,0.0,3.6,44,0.0
1774817614.1512682,node1,31740,100,-65,0,100,119.2813,0.3624,0.0,3.7,44,0.0
1774817622.825062,node1,31741,100,-65,0,100,118.9039,0.3774,0.0,3.7,44,0.0
1774817626.2373552,node2,2,100,-71,0,96,119.6744,1.2217,0.1,3.7,44,0.0
1774817632.029489,node1,31742,100,-66,0,100,118.3045,0.5994,0.0,3.7,44,0.0
1774817638.7447407,node2,3,100,-69,0,96,119.1561,0.5183,0.0,3.7,43,0.0
1774817640.4835937,node1,31743,100,-66,0,100,118.8955,0.591,0.0,3.7,43,0.0
1774817650.8474011,node1,31744,100,-76,0,100,118.8087,0.0868,0.0,3.6,43,0.0
1774817651.974375,node2,4,100,-68,0,95,118.8555,0.3006,0.2,3.7,43,0.0
1774817659.1497462,node1,31745,100,-72,0,100,119.5204,0.7117,0.0,3.6,43,0.0
1774817664.4094882,node2,5,100,-67,0,96,118.7105,0.145,0.0,3.6,43,0.0
1774817669.7690332,node1,31746,100,-69,0,100,118.7289,0.7915,0.0,3.6,43,0.0
1774817676.5793395,node2,6,100,-67,0,96,118.9773,0.2668,0.0,3.6,43,0.0
1774817679.7440097,node1,31747,100,-69,0,100,119.2248,0.4959,0.0,3.6,43,0.0
1774817689.2127402,node2,7,100,-66,0,96,120.0664,1.0891,0.0,3.6,43,0.0
1774817689.6513216,node1,31748,100,-69,0,100,118.9296,0.2952,0.6,3.6,43,0.0
1774817697.9484608,node1,31749,100,-69,0,100,118.3343,0.5953,0.0,3.6,43,0.0
1774817702.3942525,node2,8,100,-66,0,96,120.0154,0.051,0.0,3.6,43,0.0
1774817707.8500884,node1,31750,100,-70,0,100,120.4131,2.0788,0.0,3.7,42,0.0
1774817714.6144867,node2,9,100,-74,0,96,118.906,1.1094,0.0,3.7,42,0.0
1774817716.96062,node1,31751,100,-73,0,100,119.1394,1.2736,0.0,3.7,42,0.0
1774817725.635894,node1,31752,100,-65,0,100,119.082,0.0575,0.0,3.6,42,0.0
1774817727.2159088,node2,10,100,-74,0,97,117.7726,1.1334,0.2,3.6,42,0.0
1774817735.14922,node1,31753,100,-62,0,100,119.1349,0.0529,0.0,3.6,42,0.0
1774817740.5851932,node2,11,100,-68,0,97,119.6051,1.8325,0.0,3.6,42,0.0
1774817745.87619,node1,31754,100,-71,0,100,118.8848,0.2501,0.0,3.6,42,0.0
